Column1;Column2;Column3;Column4
48;.;O;198
49;Oh;O;199
49;that;O;199
49;APOS;O;199
49;s;O;199
49;my;O;199
49;Foe;B-ARTIFACT;199
49;Glass;I-ARTIFACT;199
49;.;O;199
50;Harry;B-PER;200
50;stood;O;200
50;near;O;200
50;the;O;200
50;fireplace;O;200
50;,;O;200
50;surrounded;O;200
50;by;O;200
50;heaps;O;200
50;of;O;200
50;objects;O;200
50;:;O;200
50;books;O;200
50;,;O;200
50;quills;O;200
50;,;O;200
50;several;O;200
50;upturned;O;200
50;chairs;O;200
50;,;O;200
50;an;O;200
50;old;O;200
50;set;O;200
50;of;O;200
50;Gobstones;B-ARTIFACT;200
50;,;O;200
50;and;O;200
50;Neville;B-PER;200
50;APOS;O;200
50;s;O;200
50;toad;O;200
50;,;O;200
50;Trevor;O;200
50;.;O;200
51;"""";O;201
51;Accio;B-SPELL;201
51;Dictionary;O;201
51;!;O;201
51;"""";O;201
52;Harry;B-PER;202
52;had;O;202
52;been;O;202
52;focusing;O;202
52;on;O;202
52;learning;O;202
52;the;O;202
52;Summoning;B-SPELL;202
52;Charm;I-SPELL;202
52;that;O;202
52;evening;O;202
52;that;O;202
52;some;O;202
52;of;O;202
52;his;O;202
52;blind;O;202
52;panic;O;202
52;had;O;202
52;left;O;202
52;him;O;202
52;.;O;202
53;He;O;203
53;left;O;203
53;the;O;203
53;Great;O;203
53;Hall;O;203
53;with;O;203
53;Professor;B-PER;203
53;McGonagall;I-PER;203
53;.;O;203
54;Fleur;B-PER;204
54;Delacour;I-PER;204
54;and;O;204
54;Krum;B-PER;204
54;hadn;O;204
54;APOS;O;204
54;t;O;204
54;reacted;O;204
54;at;O;204
54;all;O;204
54;.;O;204
55;Cedric;B-PER;205
55;had;O;205
55;gotten;O;205
55;past;O;205
55;his;O;205
55;dragon;B-CREATURE;205
55;and;O;205
55;captured;O;205
55;the;O;205
55;golden;B-ARTIFACT;205
55;egg;I-ARTIFACT;205
55;.;O;205
56;That;O;206
56;was;O;206
56;no;O;206
56;than;O;206
56;dodging;O;206
56;a;O;206
56;Bludger;B-ARTIFACT;206
56;.;O;206
57;Though;O;207
57;shocked;O;207
57;at;O;207
57;first;O;207
57;to;O;207
57;hear;O;207
57;that;O;207
57;Karkaroff;B-PER;207
57;had;O;207
57;been;O;207
57;a;O;207
57;Death;B-CREATURE;207
57;Eater;I-CREATURE;207
57;,;O;207
57;by;O;207
57;the;O;207
57;time;O;207
57;they;O;207
57;entered;O;207
57;the;O;207
57;Owelry;O;207
57;Ron;B-PER;207
57;was;O;207
57;saying;O;207
57;that;O;207
57;they;O;207
57;ought;O;207
57;to;O;207
57;have;O;207
57;suspected;O;207
57;it;O;207
57;all;O;207
57;along;O;207
57;.;O;207
58;They;O;208
58;APOS;O;208
58;re;O;208
58;looking;O;208
58;for;O;208
58;Barty;B-PER;208
58;Crouch;I-PER;208
58;.;O;208
59;Bladvak;B-ARTIFACT;209
59;.;O;209
60;It;O;210
60;means;O;210
60;APOS;O;210
60;pickax;B-ARTIFACT;210
60;APOS;O;210
60;.;O;210
61;"""";O;211
61;Some;O;211
61;Bulgarian;O;211
61;ministers;O;211
61;.;O;211
61;.;O;211
61;.;O;211
61;Cornelius;B-PER;211
61;Fudge;I-PER;211
61;.;O;211
61;.;O;211
61;.;O;211
61;the Malfoys;B-PER;211
61;.;O;211
61;.;O;211
61;.;O;211
61;"""";O;211
62;Imagine;O;212
62;that;O;212
62;Voldemort;B-PER;212
62;APOS;O;212
62;s;O;212
62;powerful;O;212
62;now;O;212
62;.;O;212
63;This;O;213
63;,;O;213
63;then;O;213
63;,;O;213
63;must;O;213
63;have;O;213
63;been;O;213
63;why;O;213
63;Crouch;B-PER;213
63;had;O;213
63;overreacted;O;213
63;to;O;213
63;Winky;B-PER;213
63;found;O;213
63;beneath;O;213
63;the;O;213
63;Dark;B-ARTIFACT;213
63;Mark;I-ARTIFACT;213
63;.;O;213
64;"""";O;214
64;No;O;214
64;one;O;214
64;APOS;O;214
64;s;O;214
64;tried;O;214
64;to;O;214
64;attack;O;214
64;me;O;214
64;so;O;214
64;far;O;214
64;,;O;214
64;except;O;214
64;a;O;214
64;dragon;B-CREATURE;214
64;and;O;214
64;a;O;214
64;couple;O;214
64;of;O;214
64;grindylows;B-CREATURE;214
64;"""";O;214
65;Harry;B-PER;215
65;twisted;O;215
65;his;O;215
65;body;O;215
65;around;O;215
65;and;O;215
65;saw;O;215
65;a;O;215
65;grindylow;B-CREATURE;215
65;,;O;215
65;a;O;215
65;small;O;215
65;,;O;215
65;horned;B-CREATURE;215
65;water;I-CREATURE;215
65;demon;I-CREATURE;215
65;.;O;215
66;It;O;216
66;had;O;216
66;paintings;O;216
66;of;O;216
66;merpeople;B-CREATURE;216
66;on;O;216
66;it;O;216
66;";";O;216
66;they;O;216
66;were;O;216
66;carrying;O;216
66;spears;O;216
66;and;O;216
66;chasing;O;216
66;what;O;216
66;looked;O;216
66;like;O;216
66;the;O;216
66;giant;B-CREATURE;216
66;squid;I-CREATURE;216
66;.;O;216
67;Harry;B-PER;217
67;swam;O;217
67;on;O;217
67;past;O;217
67;the;O;217
67;rock;O;217
67;,;O;217
67;following;O;217
67;the;O;217
67;mersong;B-SPELL;217
67;.;O;217
68;Four;O;218
68;people;O;218
68;were;O;218
68;bound;O;218
68;tightly;O;218
68;to;O;218
68;the;O;218
68;tail;O;218
68;of;O;218
68;the;O;218
68;stone;O;218
68;merperson;B-CREATURE;218
68;.;O;218
69;Ron;B-PER;219
69;was;O;219
69;tied;O;219
69;between;O;219
69;Hermione;B-PER;219
69;and;O;219
69;Cho;B-PER;219
69;Chang;I-PER;219
69;.;O;219
70;It;O;220
70;was;O;220
70;a;O;220
70;sphinx;B-CREATURE;220
70;.;O;220
71;It;O;221
71;had;O;221
71;the;O;221
71;body;O;221
71;of;O;221
71;an;O;221
71;overly;O;221
71;large;O;221
71;lion;O;221
71;.;O;221
72;The;O;222
72;sphinx;B-CREATURE;222
72;smiled;O;222
72;more;O;222
72;broadly;O;222
72;.;O;222
73;His;O;223
73;immediate;O;223
73;thought;O;223
73;was;O;223
73;a;O;223
73;Blast;B-CREATURE;223
73;Ended;I-CREATURE;223
73;Skrewt;I-CREATURE;223
73;,;O;223
73;but;O;223
73;something;O;223
73;told;O;223
73;him;O;223
73;that;O;223
73;wasn;O;223
73;APOS;O;223
73;t;O;223
73;the;O;223
73;answer;O;223
73;.;O;223
74;"""";O;224
74;Stupefy;B-SPELL;224
74;!;O;224
74;Impedimenta;B-SPELL;224
74;!;O;224
74;Stupefy;B-SPELL;224
74;!;O;224
74;"""";O;224
75;You;O;225
75;APOS;O;225
75;ve;O;225
75;covered;O;225
75;boggarts;B-CREATURE;225
75;,;O;225
75;Red;B-CREATURE;225
75;Caps;I-CREATURE;225
75;,;O;225
75;hinkypunks;B-CREATURE;225
75;,;O;225
75;grindylows;B-CREATURE;225
75;,;O;225
75;Kappas;B-CREATURE;225
75;,;O;225
75;and;O;225
75;werewolves;B-CREATURE;225
75;,;O;225
75;is;O;225
75;that;O;225
75;right;O;225
75;?;O;225
75;"""";O;225
1;As;O;226
1;for;O;226
1;Bilbo;B-PER;226
1;Baggins;B-PER;226
1;,;O;226
1;even;O;226
1;while;O;226
1;he;O;226
1;was;O;226
1;making;O;226
1;his;O;226
1;speech;O;226
1;,;O;226
1;he;O;226
1;had;O;226
1;been;O;226
1;fingering;O;226
1;the;O;226
1;golden;B-ARTIFACT;226
1;ring;I-ARTIFACT;226
1;in;O;226
1;his;O;226
1;pocket;O;226
1;:;O;226
1;his;O;226
1;magic;B-ARTIFACT;226
1;ring;I-ARTIFACT;226
1;that;O;226
1;he;O;226
1;had;O;226
1;kept;O;226
1;secret;O;226
1;for;O;226
1;so;O;226
1;many;O;226
1;years;O;226
1;.;O;226
2;He;O;227
2;slipped;O;227
2;it;O;227
2;on;O;227
2;his;O;227
2;finger;O;227
2;,;O;227
2;and;O;227
2;he;O;227
2;was;O;227
2;never;O;227
2;seen;O;227
2;by;O;227
2;any;O;227
2;hobbit;B-CREATURE;227
2;in;O;227
2;Hobbiton;B-LOC;227
2;again;O;227
2;.;O;227
3;There;O;228
3;was;O;228
3;a;O;228
3;blinding;B-SPELL;228
3;flash;I-SPELL;228
3;of;I-SPELL;228
3;light;I-SPELL;228
3;,;O;228
3;and;O;228
3;the;O;228
3;guests;O;228
3;all;O;228
3;blinked;O;228
3;.;O;228
4;Magic;B-ARTIFACT;229
4;rings;I-ARTIFACT;229
4;are;O;229
4;well;O;229
4;,;O;229
4;magical;B-SPELL;229
4;";";O;229
4;and;O;229
4;they;O;229
4;are;O;229
4;rare;O;229
4;and;O;229
4;curious;O;229
4;.;O;229
5;This;O;230
5;is;O;230
5;the;O;230
5;Master-ring;B-ARTIFACT;230
5;,;O;230
5;the;O;230
5;One;B-ARTIFACT;230
5;Ring;I-ARTIFACT;230
5;to;O;230
5;rule;O;230
5;them;O;230
5;all;O;230
5;,;O;230
5;the;O;230
5;Ruling;B-ARTIFACT;230
5;Ring;I-ARTIFACT;230
5;,;O;230
5;the;O;230
5;One;B-ARTIFACT;230
5;Ring;I-ARTIFACT;230
5;to;O;230
5;find;O;230
5;them;O;230
5;all;O;230
5;.;O;230
6;He;O;231
6;hung;O;231
6;a;O;231
6;short;B-ARTIFACT;231
6;sword;I-ARTIFACT;231
6;in;O;231
6;a;O;231
6;battered;B-ARTIFACT;231
6;black-leather;I-ARTIFACT;231
6;scabbard;I-ARTIFACT;231
6;on;O;231
6;his;O;231
6;belt;O;231
6;.;O;231
7;The;O;232
7;fireworks;B-ARTIFACT;232
7;were;O;232
7;by;O;232
7;Gandalf;B-PER;232
7;:;O;232
7;they;O;232
7;were;O;232
7;not;O;232
7;only;O;232
7;brought;O;232
7;by;O;232
7;him;O;232
7;,;O;232
7;but;O;232
7;designed;O;232
7;and;O;232
7;made;O;232
7;by;O;232
7;him;O;232
7;.;O;232
8;Out;O;233
8;flew;O;233
8;a;O;233
8;red-golden;O;233
8;dragon;B-CREATURE;233
8;not;O;233
8;life-size;O;233
8;,;O;233
8;but;O;233
8;terribly;O;233
8;life-like;O;233
8;:;O;233
8;fire;O;233
8;came;O;233
8;from;O;233
8;his;O;233
8;jaws;O;233
8;.;O;233
9;He;O;234
9;took;O;234
9;out;O;234
9;an;O;234
9;old;B-ARTIFACT;234
9;cloak;I-ARTIFACT;234
9;and;O;234
9;hood;B-ARTIFACT;234
9;,;O;234
9;locked;O;234
9;up;O;234
9;as;O;234
9;if;O;234
9;they;O;234
9;were;O;234
9;very;O;234
9;precious;O;234
9;.;O;234
10;Into;O;235
10;the;O;235
10;envelope;B-ARTIFACT;235
10;he;O;235
10;slipped;O;235
10;his;O;235
10;golden;B-ARTIFACT;235
10;ring;I-ARTIFACT;235
10;,;O;235
10;and;O;235
10;its;O;235
10;fine;O;235
10;chain;B-ARTIFACT;235
10;,;O;235
10;and;O;235
10;then;O;235
10;sealed;O;235
10;it;O;235
10;and;O;235
10;addressed;O;235
10;it;O;235
10;to;O;235
10;Frodo;B-PER;235
10;.;O;235
11;A;O;236
11;Ring;B-ARTIFACT;236
11;of;I-ARTIFACT;236
11;Power;I-ARTIFACT;236
11;looks;O;236
11;after;O;236
11;itself;O;236
11;,;O;236
11;Frodo;B-PER;236
11;.;O;236
12;But;O;237
12;the;O;237
12;Great;B-ARTIFACT;237
12;Rings;I-ARTIFACT;237
12;,;O;237
12;the;O;237
12;Rings;B-ARTIFACT;237
12;of;I-ARTIFACT;237
12;Power;I-ARTIFACT;237
12;,;O;237
12;they;O;237
12;were;O;237
12;perilous;O;237
12;.;O;237
13;In;O;238
13;Eregion;B-LOC;238
13;long;O;238
13;ago;O;238
13;many;O;238
13;Elven-rings;B-ARTIFACT;238
13;were;O;238
13;made;O;238
13;,;O;238
13;magic;B-ARTIFACT;238
13;rings;I-ARTIFACT;238
13;as;O;238
13;you;O;238
13;call;O;238
13;them;O;238
13;,;O;238
13;and;O;238
13;they;O;238
13;were;O;238
13;of;O;238
13;various;O;238
13;kinds;O;238
13;.;O;238
14;But;O;239
14;Narsil;B-ARTIFACT;239
14;was;O;239
14;broken;O;239
14;and;O;239
14;its;O;239
14;light;O;239
14;extinguished;O;239
14;,;O;239
14;and;O;239
14;it;O;239
14;has;O;239
14;not;O;239
14;yet;O;239
14;been;O;239
14;forged;O;239
14;again;O;239
14;.;O;239
15;For;O;240
15;here;O;240
15;alone;O;240
15;in;O;240
15;the;O;240
15;world;O;240
15;was;O;240
15;found;O;240
15;Moria-silver;B-ARTIFACT;240
15;,;O;240
15;or;O;240
15;true-silver;B-ARTIFACT;240
15;as;O;240
15;some;O;240
15;have;O;240
15;called;O;240
15;it;O;240
15;:;O;240
15;mithril;B-ARTIFACT;240
15;is;O;240
15;the;O;240
15;Elvish;O;240
15;name;O;240
15;.;O;240
16;And;O;241
16;if;O;241
16;he;O;241
16;often;O;241
16;uses;O;241
16;the;O;241
16;Ring;B-ARTIFACT;241
16;to;O;241
16;make;O;241
16;himself;O;241
16;invisible;B-SPELL;241
16;,;O;241
16;he;O;241
16;fades;B-SPELL;241
16;:;O;241
16;he;O;241
16;becomes;O;241
16;in;O;241
16;the;O;241
16;end;O;241
16;invisible;B-SPELL;241
16;permanently;O;241
16;.;O;241
17;It;O;242
17;may;O;242
17;have;O;242
17;other;O;242
17;powers;O;242
17;than;O;242
17;just;O;242
17;making;O;242
17;you;O;242
17;vanish;B-SPELL;242
17;when;O;242
17;you;O;242
17;wish;O;242
17;to;O;242
17;.;O;242
18;He;O;243
18;stood;O;243
18;enchanted;B-SPELL;243
18;";";O;243
18;but;O;243
18;the;O;243
18;spell;B-SPELL;243
18;that;O;243
18;was;O;243
18;now;O;243
18;laid;O;243
18;upon;O;243
18;him;O;243
18;was;O;243
18;different;O;243
18;:;O;243
18;less;O;243
18;keen;O;243
18;and;O;243
18;lofty;O;243
18;was;O;243
18;the;O;243
18;delight;O;243
18;.;O;243
19;The;O;244
19;hobbits;B-CREATURE;244
19;sat;O;244
19;still;O;244
19;before;O;244
19;him;O;244
19;,;O;244
19;enchanted;O;244
19;";";O;244
19;and;O;244
19;it;O;244
19;seemed;O;244
19;as;O;244
19;if;O;244
19;,;O;244
19;under;O;244
19;the;O;244
19;spell;O;244
19;of;O;244
19;his;O;244
19;words;O;244
19;,;O;244
19;the;O;244
19;wind;O;244
19;had;O;244
19;gone;O;244
19;.;O;244
20;Then;O;245
20;you;O;245
20;will;O;245
20;see;O;245
20;Gandalf;B-PER;245
20;the;I-PER;245
20;Grey;I-PER;245
20;uncloaked;B-SPELL;245
20;.;O;245
21;He;O;246
21;also;O;246
21;said;O;246
21;:;O;246
21;Do;O;246
21;not;O;246
21;use;O;246
21;it;O;246
21;,;O;246
21;or;O;246
21;the;O;246
21;Black;B-CREATURE;246
21;Riders;I-CREATURE;246
21;will;O;246
21;hear;O;246
21;the;O;246
21;call;O;246
21;of;O;246
21;the;O;246
21;Ring;B-ARTIFACT;246
21;.;O;246
22;The;O;247
22;ring;B-ARTIFACT;247
22;had;O;247
22;given;O;247
22;him;O;247
22;power;O;247
22;according;O;247
22;to;O;247
22;his;O;247
22;stature;O;247
22;.;O;247
23;He;O;248
23;caught;O;248
23;fish;O;248
23;in;O;248
23;deep;O;248
23;pools;O;248
23;with;O;248
23;invisible;B-SPELL;248
23;fingers;O;248
23;and;O;248
23;ate;O;248
23;them;O;248
23;raw;O;248
23;.;O;248
24;the;O;249
24;ring;B-ARTIFACT;249
24;had;O;249
24;an;O;249
24;unwholesome;O;249
24;power;O;249
24;that;O;249
24;set;O;249
24;to;O;249
24;work;O;249
24;on;O;249
24;its;O;249
24;keeper;O;249
24;at;O;249
24;once;O;249
24;.;O;249
25;In;O;250
25;this;O;250
25;phial;B-ARTIFACT;250
25;is;O;250
25;caught;O;250
25;the;O;250
25;light;B-SPELL;250
25;of;O;250
25;Eärendil;B-PER;250
25;star;O;250
25;,;O;250
25;set;O;250
25;amid;O;250
25;the;O;250
25;waters;O;250
25;of;O;250
25;my;O;250
25;fountain;O;250
25;.;O;250
26;Out;O;251
26;of;O;251
26;the;O;251
26;Black;O;251
26;Years;O;251
26;come;O;251
26;the;O;251
26;words;O;251
26;that;O;251
26;the;O;251
26;Smiths;B-ORG;251
26;of;O;251
26;Eregion;B-LOC;251
26;heard;O;251
26;,;O;251
26;and;O;251
26;knew;O;251
26;that;O;251
26;they;O;251
26;had;O;251
26;been;O;251
26;betrayed;O;251
26;:;O;251
26;One;B-ARTIFACT;251
26;Ring;I-ARTIFACT;251
26;to;O;251
26;rule;O;251
26;them;O;251
26;all;O;251
26;.;O;251
27;And;O;252
27;look;O;252
27;at;O;252
27;the;O;252
27;outlandish;O;252
27;folk;O;252
27;that;O;252
27;visit;O;252
27;him;O;252
27;:;O;252
27;dwarves;B-CREATURE;252
27;coming;O;252
27;at;O;252
27;night;O;252
27;,;O;252
27;and;O;252
27;that;O;252
27;old;O;252
27;wandering;O;252
27;conjuror;B-CREATURE;252
27;,;O;252
27;Gandalf;B-PER;252
27;,;O;252
27;and;O;252
27;all;O;252
27;.;O;252
28;Long;O;253
28;ago;O;253
28;they;O;253
28;fell;O;253
28;under;O;253
28;the;O;253
28;dominion;O;253
28;of;O;253
28;the;O;253
28;One;B-ARTIFACT;253
28;,;O;253
28;and;O;253
28;they;O;253
28;became;O;253
28;Ringwraiths;B-CREATURE;253
28;,;O;253
28;shadows;O;253
28;under;O;253
28;his;O;253
28;great;O;253
28;Shadow;O;253
28;,;O;253
28;his;O;253
28;most;O;253
28;terrible;O;253
28;servants;O;253
28;.;O;253
29;Indeed;O;254
29;I;O;254
29;spoke;O;254
29;of;O;254
29;them;O;254
29;once;O;254
29;to;O;254
29;you;O;254
29;";";O;254
29;for;O;254
29;the;O;254
29;Black;B-CREATURE;254
29;Riders;I-CREATURE;254
29;are;O;254
29;the;O;254
29;Ringwraiths;B-CREATURE;254
29;,;O;254
29;the;O;254
29;Nine;B-CREATURE;254
29;Servants;I-CREATURE;254
29;of;O;254
29;the;O;254
29;Lord;B-PER;254
29;of;I-PER;254
29;the;I-PER;254
29;Rings;I-PER;254
29;.;O;254
30;There;O;255
30;are;O;255
30;orcs;B-CREATURE;255
30;and;O;255
30;trolls;B-CREATURE;255
30;,;O;255
30;there;O;255
30;are;O;255
30;wargs;B-CREATURE;255
30;and;O;255
30;werewolves;B-CREATURE;255
30;";";O;255
30;and;O;255
30;there;O;255
30;have;O;255
30;been;O;255
30;and;O;255
30;still;O;255
30;are;O;255
30;many;O;255
30;Men;O;255
30;,;O;255
30;warriors;O;255
30;and;O;255
30;kings;O;255
30;.;O;255
31;The;O;256
31;Wargs;B-CREATURE;256
31;have;O;256
31;come;O;256
31;west;O;256
31;of;O;256
31;the;O;256
31;Mountains;O;256
31;!;O;256
32;Barrow-wights;B-CREATURE;257
32;walked;O;257
32;in;O;257
32;the;O;257
32;hollow;O;257
32;places;O;257
32;with;O;257
32;a;O;257
32;clink;B-ARTIFACT;257
32;of;O;257
32;rings;B-ARTIFACT;257
32;on;O;257
32;cold;O;257
32;fingers;O;257
32;,;O;257
32;and;O;257
32;gold;O;257
32;chains;B-ARTIFACT;257
32;in;O;257
32;the;O;257
32;wind;O;257
32;.;O;257
33;With;O;258
33;a;O;258
33;terrible;O;258
33;cry;O;258
33;the;O;258
33;Balrog;B-CREATURE;258
33;fell;O;258
33;forward;O;258
33;,;O;258
33;and;O;258
33;its;O;258
33;shadow;B-SPELL;258
33;plunged;O;258
33;down;O;258
33;and;O;258
33;vanished;O;258
33;.;O;258
34;The;O;259
34;Balrog;B-CREATURE;259
34;fell;O;259
34;back;O;259
34;and;O;259
34;its;O;259
34;sword;B-ARTIFACT;259
34;flew;O;259
34;up;O;259
34;in;O;259
34;molten;O;259
34;fragments;O;259
34;.;O;259
35;It;O;260
35;was;O;260
35;a;O;260
35;Balrog;B-CREATURE;260
35;of;O;260
35;Morgoth;B-PER;260
35;,;O;260
35;of;O;260
35;all;O;260
35;elf-banes;B-CREATURE;260
35;the;O;260
35;most;O;260
35;deadly;O;260
35;,;O;260
35;save;O;260
35;the;O;260
35;One;O;260
35;who;O;260
35;sits;O;260
35;in;O;260
35;the;O;260
35;Dark;B-LOC;260
35;Tower;I-LOC;260
35;.;O;260
36;Trolls;B-CREATURE;261
36;were;O;261
36;abroad;O;261
36;,;O;261
36;no;O;261
36;longer;O;261
36;dull-witted;O;261
36;,;O;261
36;but;O;261
36;cunning;O;261
36;and;O;261
36;armed;O;261
36;with;O;261
36;dreadful;O;261
36;weapons;O;261
36;.;O;261
37;But;O;262
37;where;O;262
37;the;O;262
37;warg;B-CREATURE;262
37;howls;O;262
37;,;O;262
37;there;O;262
37;also;O;262
37;the;O;262
37;orc;B-CREATURE;262
37;prowls;O;262
37;.;O;262
38;Gollum;B-CREATURE;263
38;had;O;263
38;used;O;263
38;the;O;263
38;ring;B-ARTIFACT;263
38;for;O;263
38;years;O;263
38;and;O;263
38;years;O;263
38;and;O;263
38;gradually;O;263
38;it;O;263
38;had;O;263
38;changed;O;263
38;him;O;263
38;.;O;263
39;I;O;264
39;wondered;O;264
39;often;O;264
39;how;O;264
39;Gollum;B-CREATURE;264
39;came;O;264
39;by;O;264
39;a;O;264
39;Great;B-ARTIFACT;264
39;Ring;I-ARTIFACT;264
39;,;O;264
39;as;O;264
39;plainly;O;264
39;it;O;264
39;was;O;264
39;that;O;264
39;it;O;264
39;was;O;264
39;a;O;264
39;Ring;B-ARTIFACT;264
39;of;I-ARTIFACT;264
39;Power;I-ARTIFACT;264
39;.;O;264
40;Even;O;265
40;in;O;265
40;the;O;265
40;Shire;B-LOC;265
40;the;O;265
40;rumour;O;265
40;of;O;265
40;the;O;265
40;Barrow-wights;B-CREATURE;265
40;of;O;265
40;the;O;265
40;Barrow-downs;B-LOC;265
40;beyond;O;265
40;the;O;265
40;Forest;B-LOC;265
40;had;O;265
40;been;O;265
40;heard;O;265
40;.;O;265
41;The;O;266
41;Elves;B-CREATURE;266
41;fear;O;266
41;them;O;266
41;";";O;266
41;for;O;266
41;the;O;266
41;Nazg?l;B-CREATURE;266
41;can;O;266
41;still;O;266
41;see;O;266
41;,;O;266
41;in;O;266
41;some;O;266
41;fashion;O;266
41;,;O;266
41;even;O;266
41;in;O;266
41;a;O;266
41;Wraith-world;B-LOC;266
41;.;O;266
42;It;O;267
42;has;O;267
42;been;O;267
42;said;O;267
42;that;O;267
42;dragon-fire;B-SPELL;267
42;could;O;267
42;melt;O;267
42;and;O;267
42;consume;O;267
42;the;O;267
42;Rings;B-ARTIFACT;267
42;of;I-ARTIFACT;267
42;Power;I-ARTIFACT;267
42;,;O;267
42;but;O;267
42;there;O;267
42;is;O;267
42;not;O;267
42;now;O;267
42;any;O;267
42;dragon;B-CREATURE;267
42;left;O;267
42;on;O;267
42;earth;O;267
42;in;O;267
42;which;O;267
42;the;O;267
42;old;O;267
42;fire;O;267
42;is;O;267
42;hot;O;267
42;enough;O;267
42;.;O;267
43;fear;O;268
43;the;O;268
43;Ringwraiths;B-CREATURE;268
43;,;O;268
43;for;O;268
43;those;O;268
43;who;O;268
43;have;O;268
43;dwelt;O;268
43;in;O;268
43;the;O;268
43;Blessed;B-LOC;268
43;Realm;I-LOC;268
43;live;O;268
43;at;O;268
43;once;O;268
43;in;O;268
43;both;O;268
43;worlds;O;268
43;.;O;268
44;Black;B-CREATURE;269
44;Riders;I-CREATURE;269
44;they;O;269
44;are;O;269
44;";";O;269
44;black;O;269
44;horses;O;269
44;they;O;269
44;rode;O;269
44;.;O;269
45;For;O;270
45;you;O;270
45;I;O;270
45;have;O;270
45;prepared;O;270
45;this;O;270
45;:;O;270
45;she;O;270
45;held;O;270
45;up;O;270
45;a;O;270
45;small;O;270
45;crystal;B-ARTIFACT;270
45;phial;I-ARTIFACT;270
45;that;O;270
45;glittered;O;270
45;as;O;270
45;she;O;270
45;moved;O;270
45;it;O;270
45;.;O;270
46;I;O;271
46;beheld;O;271
46;the;O;271
46;last;O;271
46;combat;O;271
46;on;O;271
46;the;O;271
46;slopes;O;271
46;of;O;271
46;Orodruin;B-LOC;271
46;,;O;271
46;where;O;271
46;Gil-galad;B-PER;271
46;died;O;271
46;,;B-PER;271
46;and;O;271
46;Elendil;B-ARTIFACT;271
46;fell;O;271
46;,;O;271
46;and;O;271
46;Narsil;O;271
46;broke;O;271
46;beneath;O;271
46;him;O;271
46;.;O;271
47;I;O;272
47;was;O;272
47;at;O;272
47;the;O;272
47;Battle;O;272
47;of;O;272
47;Dagorlad;B-LOC;272
47;before;O;272
47;the;O;272
47;Black;B-LOC;272
47;Gate;I-LOC;272
47;of;O;272
47;Mordor;B-LOC;272
47;,;O;272
47;where;O;272
47;we;O;272
47;had;O;272
47;the;O;272
47;mastery;O;272
47;:;O;272
47;for;O;272
47;the;O;272
47;Spear;B-ARTIFACT;272
47;of;O;272
47;Gil-galad;B-PER;272
47;and;B-ARTIFACT;272
47;the;O;272
47;Sword;B-ARTIFACT;272
47;of;O;272
47;Elendil;B-PER;272
47;,;O;272
47;Aiglos;B-PER;272
47;and;O;272
47;Narsil;B-PER;272
47;,;O;272
47;none;O;272
47;could;O;272
47;withstand;O;272
47;.;O;272
48;Three;O;273
48;Rings;B-ARTIFACT;273
48;for;O;273
48;the;O;273
48;Elven-kings;B-CREATURE;273
48;under;O;273
48;the;O;273
48;sky;O;273
48;,;O;273
48;Seven;O;273
48;for;O;273
48;the;O;273
48;Dwarf-lords;B-CREATURE;273
48;in;O;273
48;their;O;273
48;halls;O;273
48;of;O;273
48;stone;O;273
48;.;O;273
49;This;O;274
49;is;O;274
49;the;O;274
49;One;B-ARTIFACT;274
49;Ring;I-ARTIFACT;274
49;that;O;274
49;he;O;274
49;lost;O;274
49;many;O;274
49;ages;O;274
49;ago;O;274
49;,;O;274
49;to;O;274
49;the;O;274
49;great;O;274
49;weakening;B-SPELL;274
49;of;O;274
49;his;O;274
49;power;O;274
49;.;O;274
50;He;O;275
50;vanished;B-SPELL;275
50;and;O;275
50;passed;O;275
50;down;O;275
50;the;O;275
50;hill;O;275
50;,;O;275
50;less;O;275
50;than;O;275
50;a;O;275
50;rustle;O;275
50;of;O;275
50;the;O;275
50;wind;O;275
50;.;O;275
51;He;O;276
51;seemed;O;276
51;to;O;276
51;dwindle;B-SPELL;276
51;again;O;276
51;to;O;276
51;an;O;276
51;old;O;276
51;grey;O;276
51;man;O;276
51;,;O;276
51;bent;O;276
51;and;O;276
51;troubled;O;276
51;,;O;276
51;as;O;276
51;the;O;276
51;wizard;B-CREATURE;276
51;uncloaked;B-SPELL;276
51;his;O;276
51;power;B-SPELL;276
51;.;O;276
52;A;O;277
52;blinding;B-SPELL;277
52;flash;I-SPELL;277
52;of;I-SPELL;277
52;light;I-SPELL;277
52;came;O;277
52;from;O;277
52;Gandalf's;B-PER;277
52;staff;B-ARTIFACT;277
52;.;O;277
53;The;O;278
53;enchantment;B-SPELL;278
53;put;O;278
53;on;O;278
53;him;O;278
53;by;O;278
53;the;O;278
53;Old;B-LOC;278
53;Forest;I-LOC;278
53;was;O;278
53;broken;O;278
53;.;O;278
54;Tom;B-PER;279
54;Bombadil;I-PER;279
54;spoke;O;279
54;the;O;279
54;spell;B-SPELL;279
54;of;I-SPELL;279
54;release;I-SPELL;279
54;and;O;279
54;the;O;279
54;Barrow-wight;B-CREATURE;279
54;wailed;O;279
54;and;O;279
54;vanished;O;279
54;.;O;279
55;Under;O;280
55;the;O;280
55;boughs;O;280
55;of;O;280
55;Mirkwood;B-LOC;280
55;there;O;280
55;was;O;280
55;deadly;O;280
55;strife;O;280
55;of;O;280
55;Elves;B-CREATURE;280
55;and;O;280
